DMI,density_z4,R_IRI,DMI_z2_x,density_z2,L_IRI,index,DMI_id,Density_x_y,R_IRI_y,DMI_z2_y,Density_y_y,L_IRI_y,DMI_fwd,D0,D48,SCI,BDI,BCI,Latitude,Longitude,Patching_color_map,Patching_depth,Patching_color
10554,0.0,12.8,10554,0.0,119.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645233,-87.174538,Surface_patching_warning,2,yellow
10560,0.0,60.9,10560,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645222,-87.174553,Good_condition,1,green
10566,0.0,19.6,10566,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64521,-87.174561,Good_condition,1,green
10572,0.0,38.8,10572,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645199,-87.174576,Good_condition,1,green
10578,0.0,41.9,10578,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645187,-87.174591,Good_condition,1,green
10584,0.0,13.8,10584,0.0,115.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645176,-87.174606,Surface_patching_warning,2,yellow
10590,0.0,72.4,10590,0.0,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645164,-87.174622,Surface_patching_warning,2,yellow
10596,0.0,33.3,10596,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645153,-87.174637,Good_condition,1,green
10602,0.0,23.9,10602,0.0,82.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645142,-87.174652,Surface_patching_warning,2,yellow
10608,0.0,19.8,10608,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645126,-87.174667,Good_condition,1,green
10614,0.0,15.9,10614,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645115,-87.174675,Good_condition,1,green
10620,0.0,8.3,10620,0.0,101.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645103,-87.17469,Surface_patching_warning,2,yellow
10626,0.0,50.4,10626,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645092,-87.174706,Good_condition,1,green
10632,0.0,15.0,10632,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645081,-87.174721,Surface_patching_warning,2,yellow
10638,0.0,11.0,10638,0.0,116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645065,-87.174736,Surface_patching_warning,2,yellow
10644,0.0,24.1,10644,0.0,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645054,-87.174751,Surface_patching_warning,2,yellow
10650,0.0,45.8,10650,0.0,119.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645042,-87.174759,Surface_patching_warning,2,yellow
10656,0.0,14.8,10656,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645031,-87.174774,Surface_patching_warning,2,yellow
10662,0.0,39.6,10662,0.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645016,-87.174789,Good_condition,1,green
10668,0.0,25.7,10668,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645004,-87.174805,Good_condition,1,green
10674,0.0,17.5,10674,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644993,-87.174812,Good_condition,1,green
10680,0.0,14.5,10680,0.0,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644978,-87.174828,Surface_patching_warning,2,yellow
10686,0.0,49.4,10686,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644966,-87.174843,Good_condition,1,green
10692,0.0,33.4,10692,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644955,-87.17485,Good_condition,1,green
10698,0.0,61.5,10698,0.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644939,-87.174866,Surface_patching_warning,2,yellow
10704,0.0,55.3,10704,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644928,-87.174881,Good_condition,1,green
10710,0.0,45.4,10710,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644917,-87.174896,Good_condition,1,green
10716,0.0,23.3,10716,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644901,-87.174904,Surface_patching_warning,2,yellow
10722,0.0,21.0,10722,0.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64489,-87.174919,Good_condition,1,green
10728,0.0,27.7,10728,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644875,-87.174934,Good_condition,1,green
10734,0.0,24.9,10734,0.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644863,-87.174942,Good_condition,1,green
10740,0.0,49.9,10740,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644852,-87.174957,Surface_patching_warning,2,yellow
10746,0.0,29.5,10746,0.0,109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644836,-87.174965,Surface_patching_warning,2,yellow
10752,0.0,33.2,10752,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644825,-87.17498,Surface_patching_warning,2,yellow
10758,0.0,6.1,10758,0.0,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64481,-87.174995,Good_condition,1,green
10764,0.0,24.9,10764,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644798,-87.175003,Good_condition,1,green
10770,0.0,19.7,10770,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644787,-87.175018,Good_condition,1,green
10776,0.0,17.3,10776,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644772,-87.175034,Good_condition,1,green
10782,0.0,44.6,10782,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644756,-87.175041,Good_condition,1,green
10788,0.0,25.5,10788,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644745,-87.175056,Good_condition,1,green
10794,0.0,33.4,10794,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644733,-87.175064,Good_condition,1,green
10800,0.0,22.2,10800,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644718,-87.175079,Good_condition,1,green
10806,0.0,33.6,10806,0.0,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644707,-87.175087,Surface_patching_warning,2,yellow
10812,0.0,22.9,10812,0.0,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644691,-87.175102,Surface_patching_warning,2,yellow
10818,0.0,27.3,10818,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644676,-87.17511,Good_condition,1,green
10824,0.0,11.4,10824,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644665,-87.175125,Good_condition,1,green
10830,0.0,11.7,10830,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64465,-87.17514,Good_condition,1,green
10836,0.0,16.4,10836,0.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644638,-87.175148,Surface_patching_warning,2,yellow
10842,0.0,23.9,10842,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644623,-87.175156,Good_condition,1,green
10848,0.0,11.3,10848,0.0,104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644608,-87.175171,Surface_patching_warning,2,yellow
10854,0.0,32.1,10854,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644596,-87.175179,Surface_patching_warning,2,yellow
10860,0.0,23.6,10860,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644581,-87.175194,Good_condition,1,green
10866,0.0,63.2,10866,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644569,-87.175201,Good_condition,1,green
10872,0.0,46.7,10872,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644554,-87.175217,Good_condition,1,green
10878,0.0,33.7,10878,0.0,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644539,-87.175224,Good_condition,1,green
10884,0.0,64.2,10884,0.0,67.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644527,-87.17524,Good_condition,1,green
10890,0.0,34.4,10890,0.0,113.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644512,-87.175247,Surface_patching_warning,2,yellow
10896,0.0,29.5,10896,0.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644501,-87.175255,Surface_patching_warning,2,yellow
10902,0.0,7.3,10902,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644485,-87.17527,Good_condition,1,green
10908,0.0,22.9,10908,0.0,152.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64447,-87.175278,Surface_patching_warning,2,yellow
10914,0.0,27.5,10914,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644459,-87.175285,Good_condition,1,green
10920,0.0,32.3,10920,0.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64444,-87.175301,Surface_patching_warning,2,yellow
10926,0.0,100.6,10926,0.0,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644428,-87.175308,Surface_patching_warning,2,yellow
10932,0.0,45.6,10932,0.0,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644413,-87.175316,Surface_patching_warning,2,yellow
10938,0.0,48.4,10938,0.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644398,-87.175331,Good_condition,1,green
10944,0.0,16.4,10944,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644382,-87.175339,Good_condition,1,green
10950,0.0,10.9,10950,0.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644371,-87.175346,Surface_patching_warning,2,yellow
10956,0.0,20.7,10956,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644356,-87.175362,Good_condition,1,green
10962,0.0,22.5,10962,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644341,-87.175369,Good_condition,1,green
10968,0.0,16.3,10968,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644325,-87.175377,Good_condition,1,green
10974,0.0,26.4,10974,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64431,-87.175385,Good_condition,1,green
10980,0.0,15.4,10980,0.0,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644299,-87.1754,Surface_patching_warning,2,yellow
10986,0.0,19.2,10986,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644283,-87.175407,Surface_patching_warning,2,yellow
10992,0.0,43.5,10992,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644268,-87.175415,Good_condition,1,green
10998,0.0,36.6,10998,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644253,-87.175423,Good_condition,1,green
11004,0.0,53.2,11004,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644238,-87.17543,Good_condition,1,green
11010,0.0,12.3,11010,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644222,-87.175446,Good_condition,1,green
11016,0.0,5.3,11016,0.0,83.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644211,-87.175453,Surface_patching_warning,2,yellow
11022,0.0,21.7,11022,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644196,-87.175461,Good_condition,1,green
11028,0.0,12.2,11028,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64418,-87.175468,Good_condition,1,green
11034,0.0,29.8,11034,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644165,-87.175476,Good_condition,1,green
11040,0.0,23.3,11040,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64415,-87.175484,Good_condition,1,green
11046,0.0,12.2,11046,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644135,-87.175491,Good_condition,1,green
11052,0.0,11.6,11052,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644119,-87.175499,Good_condition,1,green
11058,0.0,26.4,11058,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644104,-87.175507,Good_condition,1,green
11064,0.0,18.9,11064,0.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644089,-87.175514,Surface_patching_warning,2,yellow
11070,0.0,5.0,11070,0.0,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644073,-87.175529,Surface_patching_warning,2,yellow
11076,0.0,27.7,11076,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644058,-87.175537,Good_condition,1,green
11082,0.0,24.8,11082,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644043,-87.175545,Good_condition,1,green
11088,0.0,17.9,11088,0.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644028,-87.175552,Surface_patching_warning,2,yellow
11094,0.0,30.1,11094,0.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644012,-87.17556,Good_condition,1,green
11100,0.0,19.4,11100,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644001,-87.175568,Good_condition,1,green
11106,0.0,19.9,11106,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643986,-87.175575,Good_condition,1,green
11112,0.0,15.1,11112,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64397,-87.175583,Good_condition,1,green
11118,0.0,58.3,11118,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643955,-87.175591,Good_condition,1,green
11124,0.0,19.6,11124,0.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643936,-87.175598,Good_condition,1,green
11130,0.0,36.2,11130,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643925,-87.175606,Good_condition,1,green
11136,0.0,34.4,11136,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643909,-87.175613,Good_condition,1,green
11142,0.0,17.0,11142,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643894,-87.175613,Good_condition,1,green
11148,0.0,69.4,11148,0.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643879,-87.175621,Surface_patching_warning,2,yellow
11154,0.0,8.6,11154,0.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643864,-87.175629,Surface_patching_warning,2,yellow
11160,0.0,46.4,11160,0.0,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643848,-87.175636,Surface_patching_warning,2,yellow
11166,0.0,12.5,11166,0.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643833,-87.175644,Good_condition,1,green
11172,0.0,14.9,11172,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643818,-87.175652,Good_condition,1,green
11178,0.0,28.5,11178,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643799,-87.175659,Good_condition,1,green
11184,0.0,45.8,11184,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643787,-87.175667,Good_condition,1,green
11190,0.003,37.7,11190,0.0,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643768,-87.175667,Surface_patching_warning,2,yellow
11196,0.0,52.1,11196,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643753,-87.175674,Good_condition,1,green
11202,0.0,51.4,11202,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643738,-87.175682,Surface_patching_warning,2,yellow
11208,0.0,19.8,11208,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643723,-87.17569,Good_condition,1,green
11214,0.0,68.4,11214,0.0,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643707,-87.17569,Surface_patching_warning,2,yellow
11220,0.0,39.1,11220,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643692,-87.175697,Good_condition,1,green
11226,0.0,30.2,11226,0.0,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643677,-87.175705,Surface_patching_warning,2,yellow
11232,0.0,9.3,11232,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643658,-87.175705,Good_condition,1,green
11238,0.0,51.6,11238,0.0,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643642,-87.175713,Good_condition,1,green
11244,0.0,26.5,11244,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643627,-87.17572,Good_condition,1,green
11250,0.0,26.2,11250,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643612,-87.17572,Surface_patching_warning,2,yellow
11256,0.0,95.5,11256,0.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643597,-87.175728,Surface_patching_warning,2,yellow
11262,0.0,30.6,11262,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643581,-87.175735,Good_condition,1,green
11268,0.0,37.5,11268,0.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643562,-87.175735,Surface_patching_warning,2,yellow
11274,0.0,36.6,11274,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643551,-87.175743,Good_condition,1,green
11280,0.0,52.3,11280,0.0,114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643532,-87.175751,Surface_patching_warning,2,yellow
11286,0.0,40.3,11286,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643517,-87.175751,Surface_patching_warning,2,yellow
11292,0.0,27.7,11292,0.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643501,-87.175758,Good_condition,1,green
11298,0.0,13.4,11298,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643486,-87.175758,Good_condition,1,green
11304,0.0,20.7,11304,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643471,-87.175766,Good_condition,1,green
11310,0.0,19.4,11310,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643456,-87.175774,Good_condition,1,green
11316,0.0,21.9,11316,0.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643436,-87.175774,Good_condition,1,green
11322,0.0,70.6,11322,0.0,102.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643421,-87.175781,Surface_patching_warning,2,yellow
11328,0.0,40.8,11328,0.0,103.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643406,-87.175781,Surface_patching_warning,2,yellow
11334,0.0,31.2,11334,0.0,123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643391,-87.175789,Surface_patching_warning,2,yellow
11340,0.0,14.3,11340,0.0,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643372,-87.175797,Good_condition,1,green
11346,0.0,42.4,11346,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643356,-87.175797,Good_condition,1,green
11352,0.0,32.8,11352,0.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643341,-87.175804,Surface_patching_warning,2,yellow
11358,0.0,22.5,11358,0.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643326,-87.175804,Good_condition,1,green
11364,0.0,24.1,11364,0.0,155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643311,-87.175812,Surface_patching_warning,2,yellow
11370,0.0,41.9,11370,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643295,-87.175812,Good_condition,1,green
11376,0.0,49.2,11376,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643276,-87.175819,Good_condition,1,green
11382,0.0,26.3,11382,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643265,-87.175819,Good_condition,1,green
11388,0.0,40.5,11388,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64325,-87.175827,Good_condition,1,green
11394,0.0,68.1,11394,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64323,-87.175835,Surface_patching_warning,2,yellow
11400,0.0,22.7,11400,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643215,-87.175835,Good_condition,1,green
